Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage
192.168.3.29-192.168.3.30-40084-3306-6,192.168.3.29,40084,192.168.3.30,3306,6,18/07/2019 09:28:26 PM,49,0,2,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,0,64,0,40816.32653,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47384-3306-6,192.168.3.29,47384,192.168.3.30,3306,6,18/07/2019 02:57:15 PM,64,0,2,0,0,0,0,0,0,0,0,0,0,0,31250,64,0,64,64,0,0,0,0,0,64,64,0,64,64,0,0,0,0,0,64,0,31250,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.30-91.189.94.4-55520-123-17,192.168.3.30,55520,91.189.94.4,123,17,18/07/2019 09:20:48 PM,131539,0,2,0,96,0,0,0,0,48,48,48,0,729.8215738,15.20461612,131539,0,131539,131539,0,0,0,0,0,131539,131539,0,131539,131539,0,0,0,0,0,16,0,15.20461612,48,48,48,0,0,0,0,0,0,0,0,0,0,0,72,0,48,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.30-8.8.8.8-52934-53-17,192.168.3.30,52934,8.8.8.8,53,17,18/07/2019 06:51:02 PM,14061,1,3,32,216,32,32,32,0,96,32,72,34.87119155,17637.43688,284.4747884,4687,8034.191745,13964,14,0,0,0,0,0,14061,7030.5,9922.82946,14047,14,0,0,0,0,8,24,71.11869711,213.3560913,32,96,56,32.984845,1088,0,0,0,0,0,0,0,0,3,70,32,72,0,0,0,0,0,0,1,32,3,216,-1,-1,1,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-55249-7106-6,192.168.3.29,55249,192.168.3.30,7106,6,18/07/2019 12:48:05 PM,19,0,2,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,0,44,0,105263.1579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-9011-6,192.168.3.29,55249,192.168.3.30,9011,6,18/07/2019 12:48:00 PM,19,0,2,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,0,44,0,105263.1579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.1-192.168.3.30-50216-22-6,192.168.3.1,50216,192.168.3.30,22,6,18/07/2019 05:44:27 PM,63082783,6,1,0,0,0,0,0,0,0,0,0,0,0,0.110965301,10513797.17,11874533.08,32031789,999188,62083595,12416719,12210541.9,32031789,2004011,0,0,0,0,0,0,0,0,0,240,40,0.095113115,0.015852186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,29200,0,0,7011226,0,7011226,7011226,18690519,12230638.69,32031789,8007851,Normal,Benign
192.168.3.29-192.168.3.30-55249-1046-6,192.168.3.29,55249,192.168.3.30,1046,6,18/07/2019 12:47:54 PM,19,0,2,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,0,44,0,105263.1579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-16993-6,192.168.3.29,55249,192.168.3.30,16993,6,18/07/2019 12:48:06 PM,16,0,2,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,16,16,0,16,16,0,0,0,0,0,44,0,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47362-3306-6,192.168.3.29,47362,192.168.3.30,3306,6,18/07/2019 02:57:15 PM,60,0,2,0,0,0,0,0,0,0,0,0,0,0,33333.33333,60,0,60,60,0,0,0,0,0,60,60,0,60,60,0,0,0,0,0,64,0,33333.33333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39856-3306-6,192.168.3.29,39856,192.168.3.30,3306,6,18/07/2019 09:28:22 PM,55,0,2,0,0,0,0,0,0,0,0,0,0,0,36363.63636,55,0,55,55,0,0,0,0,0,55,55,0,55,55,0,0,0,0,0,64,0,36363.63636,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39798-3306-6,192.168.3.29,39798,192.168.3.30,3306,6,18/07/2019 09:28:21 PM,213,1,2,0,0,0,0,0,0,0,0,0,0,0,14084.50704,106.5,135.0573952,202,11,0,0,0,0,0,213,213,0,213,213,0,0,0,0,32,64,4694.835681,9389.671361,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-1723-6,192.168.3.29,55249,192.168.3.30,1723,6,18/07/2019 12:47:37 PM,18,0,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,18,18,0,18,18,0,0,0,0,0,44,0,111111.1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-19-6,192.168.3.29,55249,192.168.3.30,19,6,18/07/2019 12:47:38 PM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,44,0,222222.2222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-5298-6,192.168.3.29,55249,192.168.3.30,5298,6,18/07/2019 12:47:38 PM,14,0,2,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,14,14,0,14,14,0,0,0,0,0,44,0,142857.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40164-3306-6,192.168.3.29,40164,192.168.3.30,3306,6,18/07/2019 09:28:42 PM,56,0,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,56,0,56,56,0,0,0,0,0,56,56,0,56,56,0,0,0,0,0,64,0,35714.28571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-3007-6,192.168.3.29,55249,192.168.3.30,3007,6,18/07/2019 12:47:38 PM,10,0,2,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,44,0,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-8099-6,192.168.3.29,55250,192.168.3.30,8099,6,18/07/2019 12:48:03 PM,17,0,2,0,0,0,0,0,0,0,0,0,0,0,117647.0588,17,0,17,17,0,0,0,0,0,17,17,0,17,17,0,0,0,0,0,44,0,117647.0588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-981-6,192.168.3.29,55249,192.168.3.30,981,6,18/07/2019 12:47:38 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-5811-6,192.168.3.29,55249,192.168.3.30,5811,6,18/07/2019 12:47:43 PM,21,0,2,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,21,21,0,21,21,0,0,0,0,0,44,0,95238.09524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39776-3306-6,192.168.3.29,39776,192.168.3.30,3306,6,18/07/2019 09:28:20 PM,52,0,2,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,0,64,0,38461.53846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-40142-3306-6,192.168.3.29,40142,192.168.3.30,3306,6,18/07/2019 09:28:41 PM,63,0,2,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,63,63,0,63,63,0,0,0,0,0,76,0,31746.03175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-51103-6,192.168.3.29,55250,192.168.3.30,51103,6,18/07/2019 12:48:00 PM,18,0,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,18,18,0,18,18,0,0,0,0,0,44,0,111111.1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47590-3306-6,192.168.3.29,47590,192.168.3.30,3306,6,18/07/2019 02:57:18 PM,51,0,2,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,51,51,0,51,51,0,0,0,0,0,64,0,39215.68627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-3828-6,192.168.3.29,55249,192.168.3.30,3828,6,18/07/2019 12:47:45 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-4443-6,192.168.3.29,55249,192.168.3.30,4443,6,18/07/2019 12:48:06 PM,10,0,2,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,44,0,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47392-3306-6,192.168.3.29,47392,192.168.3.30,3306,6,18/07/2019 02:57:15 PM,52,0,2,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,0,64,0,38461.53846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.30-8.8.8.8-46789-53-17,192.168.3.30,46789,8.8.8.8,53,17,18/07/2019 05:06:34 PM,14084,1,3,32,216,32,32,32,0,96,32,72,34.87119155,17608.63391,284.0102244,4694.666667,8039.687639,13978,16,0,0,0,0,0,14084,7042,9936.264489,14068,16,0,0,0,0,8,24,71.00255609,213.0076683,32,96,56,32.984845,1088,0,0,0,0,0,0,0,0,3,70,32,72,0,0,0,0,0,0,1,32,3,216,-1,-1,1,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-55249-1068-6,192.168.3.29,55249,192.168.3.30,1068,6,18/07/2019 12:47:38 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-687-6,192.168.3.29,55249,192.168.3.30,687,6,18/07/2019 12:47:38 PM,14,0,2,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,14,14,0,14,14,0,0,0,0,0,44,0,142857.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-1580-6,192.168.3.29,55249,192.168.3.30,1580,6,18/07/2019 12:48:06 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-56738-6,192.168.3.29,55250,192.168.3.30,56738,6,18/07/2019 12:48:03 PM,18,0,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,18,18,0,18,18,0,0,0,0,0,44,0,111111.1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47670-3306-6,192.168.3.29,47670,192.168.3.30,3306,6,18/07/2019 02:57:19 PM,57,0,2,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,57,57,0,57,57,0,0,0,0,0,64,0,35087.7193,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39996-3306-6,192.168.3.29,39996,192.168.3.30,3306,6,18/07/2019 09:28:25 PM,57,0,2,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,57,57,0,57,57,0,0,0,0,0,64,0,35087.7193,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-47678-3306-6,192.168.3.29,47678,192.168.3.30,3306,6,18/07/2019 02:57:19 PM,57,0,2,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,57,57,0,57,57,0,0,0,0,0,64,0,35087.7193,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-3986-6,192.168.3.29,55250,192.168.3.30,3986,6,18/07/2019 12:47:55 PM,16,0,2,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,16,16,0,16,16,0,0,0,0,0,44,0,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-2022-6,192.168.3.29,55249,192.168.3.30,2022,6,18/07/2019 12:48:06 PM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,44,0,222222.2222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.30-192.168.3.34-80-58516-6,192.168.3.30,80,192.168.3.34,58516,6,18/07/2019 01:08:26 PM,430,0,2,0,0,0,0,0,0,0,0,0,0,0,4651.162791,430,0,430,430,0,0,0,0,0,430,430,0,430,430,0,0,0,0,0,64,0,4651.162791,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,278,0,0,0,0,0,0,0,0,0,0,Normal,Benign
192.168.3.29-192.168.3.30-47634-3306-6,192.168.3.29,47634,192.168.3.30,3306,6,18/07/2019 02:57:19 PM,62,0,2,0,0,0,0,0,0,0,0,0,0,0,32258.06452,62,0,62,62,0,0,0,0,0,62,62,0,62,62,0,0,0,0,0,64,0,32258.06452,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-10629-6,192.168.3.29,55249,192.168.3.30,10629,6,18/07/2019 12:48:06 PM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,44,0,222222.2222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39952-3306-6,192.168.3.29,39952,192.168.3.30,3306,6,18/07/2019 09:28:24 PM,52,0,2,0,0,0,0,0,0,0,0,0,0,0,38461.53846,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,0,64,0,38461.53846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39642-3306-6,192.168.3.29,39642,192.168.3.30,3306,6,18/07/2019 09:28:18 PM,76,0,2,0,0,0,0,0,0,0,0,0,0,0,26315.78947,76,0,76,76,0,0,0,0,0,76,76,0,76,76,0,0,0,0,0,64,0,26315.78947,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-1556-6,192.168.3.29,55250,192.168.3.30,1556,6,18/07/2019 12:47:42 PM,18,0,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,18,18,0,18,18,0,0,0,0,0,44,0,111111.1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-6969-6,192.168.3.29,55250,192.168.3.30,6969,6,18/07/2019 12:48:00 PM,19,0,2,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,0,44,0,105263.1579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-2608-6,192.168.3.29,55250,192.168.3.30,2608,6,18/07/2019 12:47:38 PM,11,0,2,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,11,11,0,11,11,0,0,0,0,0,44,0,181818.1818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-62078-6,192.168.3.29,55250,192.168.3.30,62078,6,18/07/2019 12:48:02 PM,18,0,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,18,18,0,18,18,0,0,0,0,0,44,0,111111.1111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-7435-6,192.168.3.29,55249,192.168.3.30,7435,6,18/07/2019 12:47:38 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-39914-3306-6,192.168.3.29,39914,192.168.3.30,3306,6,18/07/2019 09:28:23 PM,98,1,2,0,0,0,0,0,0,0,0,0,0,0,30612.2449,49,12.72792206,58,40,0,0,0,0,0,58,58,0,58,58,0,0,0,0,32,64,10204.08163,20408.16327,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,227,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-808-6,192.168.3.29,55249,192.168.3.30,808,6,18/07/2019 12:47:38 PM,15,0,2,0,0,0,0,0,0,0,0,0,0,0,133333.3333,15,0,15,15,0,0,0,0,0,15,15,0,15,15,0,0,0,0,0,44,0,133333.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-2047-6,192.168.3.29,55250,192.168.3.30,2047,6,18/07/2019 12:47:54 PM,24,0,2,0,0,0,0,0,0,0,0,0,0,0,83333.33333,24,0,24,24,0,0,0,0,0,24,24,0,24,24,0,0,0,0,0,44,0,83333.33333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-11111-6,192.168.3.29,55249,192.168.3.30,11111,6,18/07/2019 12:48:06 PM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,44,0,222222.2222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55250-52822-6,192.168.3.29,55250,192.168.3.30,52822,6,18/07/2019 12:47:55 PM,10,0,2,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,44,0,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-1011-6,192.168.3.29,55249,192.168.3.30,1011,6,18/07/2019 12:48:06 PM,16,0,2,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,16,16,0,16,16,0,0,0,0,0,44,0,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
192.168.3.29-192.168.3.30-55249-6699-6,192.168.3.29,55249,192.168.3.30,6699,6,18/07/2019 12:47:38 PM,9,0,2,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0,44,0,222222.2222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,Account Discovery,Lateral Movement
